distances,distance_mean,minor_events,instability_x_current,ECEcore,ECEcore_mean,ECEcore_dx1,ECEcore_dx2,ZMAG,ZMAG_mean,LI,LI_mean,IPLA,fft_low,shot,label,window,IPLA_dx1,IPLA_dx2,IPLA_dx3,IPLA_ddx,IPLA_1,IPLA_2,IPLA_3,IPLA_4,IPLA_mean,time_window,Vloop_1,Vloop_2,Vloop_3,Vloop_4
"[-387153.    -341126.875 -265754.375 -230243.625 -215446.375 -234265.375
 -264204.25   -24517.25   -48356.25   -72908.75  -100848.125 -130533.875
 -153307.75  -131022.125  -82924.75 ]",-178840.85,11.0,17602692.0,"[681.1207  264.85928 132.45114 182.07213 235.68083 253.00127 257.34824
 259.77933 257.62558 260.57953 256.58588 248.00629 238.44847 202.06311
 116.99122]",256.4409,-36.38536,-85.07189,"[0.32359654 0.32359654 0.32359654 0.32359654 0.32359654 0.32359654
 0.32359654 0.32359654 0.32359654 0.32359654 0.00090771 0.00090771
 0.00090771 0.00090771 0.00090771]",0.21603356,"[1.3213413  1.3213413  1.3213413  1.3213413  1.3213413  1.3213413
 1.3213413  1.3213413  1.3213413  1.3213413  0.92899543 0.92899543
 0.92899543 0.92899543 0.92899543]",1.1905593,"[1536840.6 1582866.8 1657644.1 1693154.9 1707952.1 1688538.  1658599.1
 1629982.8 1605228.1 1580675.6 1551866.5 1522180.8 1499406.9 1520777.
 1567958.8]",24003672.0,97474,1,767,-22773.875,21370.125,47181.75,25811.625,1567958.8,1658599.1,1629982.8,1688538.0,1600244.6,14.924,2.9804087,-12.24938710530599,5.560805320739746,42.3802
"[ -85807.125 -102664.875 -118443.75  -122498.    -135521.5   -160137.
 -178857.125 -203584.5   -232188.625 -263706.25  -297929.125 -332313.5
 -365951.625 -382990.75  -365286.   ]",-223191.98333333334,12.0,17094358.0,"[110.80799  121.58717  113.05524   93.42047   72.02304   67.361565
  39.700096  38.200935  18.41413   26.628157  27.806868  19.79471
   9.17846   17.391079  11.683139]",52.470207,8.212619,-5.70794,"[ 0.00090771  0.00090771  0.00090771  0.00090771  0.00090771  0.00090771
  0.00090771  0.00090771 -0.50980157 -0.50980157 -0.50980157 -0.50980157
 -0.50980157 -0.50980157 -0.50980157]",-0.23742332,"[0.92899543 0.92899543 0.92899543 0.92899543 0.92899543 0.92899543
 0.92899543 0.92899543 0.83505124 0.83505124 0.83505124 0.83505124
 0.83505124 0.83505124 0.83505124]",0.8851549,"[1565076.4 1547348.9 1531570.  1527515.8 1513576.6 1488961.1 1469325.5
 1443728.4 1415124.2 1382691.  1348468.1 1314083.8 1279530.1 1261621.2
 1279326. ]",21367947.125,97474,1,768,-34553.625,-17908.875,17704.75,35613.625,1279326.0,1469325.5,1443728.4,1488961.1,1424529.9,14.939,-24.453955,-38.49915568033854,-20.60154151916504,-12.237281
"[157149.5   158946.75  163939.875 166443.875 166035.    166199.
 161385.75  145137.125 127480.    115473.75  100988.25   88259.625
  77655.75   74391.625  80192.25 ]",129978.54166666667,10.0,17435426.0,"[552.4914  533.0246  534.6309  476.73566 479.25372 485.22617 477.27017
 476.98166 480.32056 480.14267 482.77414 486.29218 486.97812 487.02795
 490.84787]",493.9998,0.049835205,3.8199158,"[0.3032906 0.3032906 0.3032906 0.3032906 0.3032906 0.3032906 0.3032906
 0.3032906 0.3032906 0.3032906 0.3032906 0.3032906 0.3032906 0.3032906
 0.3032906]",0.30329064,"[1.5870264 1.5870264 1.5870264 1.5870264 1.5870264 1.5870264 1.5870264
 1.5870264 1.5870264 1.5870264 1.5870264 1.5870264 1.5870264 1.5870264
 1.5870264]",1.5870265,"[1773465.9 1775263.1 1780256.2 1781882.8 1781473.9 1780722.1 1774993.1
 1758744.5 1740209.8 1728203.5 1713718.  1700073.6 1688592.2 1685328.1
 1690213. ]",26153139.875,97475,1,769,-11481.375,-3264.125,4884.875,8149.0,1690213.0,1774993.1,1758744.5,1780722.1,1743542.6,16.266,1.7084306,0.8252769311269125,14.383386611938477,39.884308
"[145137.125 127480.    115473.75  100988.25   88259.625  77655.75
  74391.625  80192.25   73989.75   71131.25   69446.875  65718.125
  60613.125  56296.125  59827.5  ]",84440.075,11.0,18643684.0,"[476.98166 480.32056 480.14267 482.77414 486.29218 486.97812 487.02795
 490.84787 487.85138 491.8559  492.99283 491.6835  495.8926  505.1401
 508.4126 ]",489.67963,9.247498,3.2724915,"[0.3032906  0.3032906  0.3032906  0.3032906  0.3032906  0.3032906
 0.3032906  0.3032906  0.3032906  0.3032906  0.3032906  0.3032906
 0.3032906  0.29267165 0.29267165]",0.30187473,"[1.5870264 1.5870264 1.5870264 1.5870264 1.5870264 1.5870264 1.5870264
 1.5870264 1.5870264 1.5870264 1.5870264 1.5870264 1.5870264 1.1158397
 1.1158397]",1.5242015,"[1758744.5 1740209.8 1728203.5 1713718.  1700073.6 1688592.2 1685328.1
 1690213.  1684010.5 1681152.  1678551.9 1674823.1 1668840.5 1663607.8
 1667139.1]",25423207.625,97475,1,770,-5982.625,-5232.75,3531.375,8764.125,1667139.1,1685328.1,1690213.0,1688592.2,1694880.6,16.273,-3.0650096,-6.3869272867838545,-0.6674603223800659,5.779442
"[  -2101.625   -4672.5    -11793.875 1590557.375 1585122.    1578214.875
 1572022.625 1561433.625 1560898.875 1568845.25  1578681.5   1583273.5
 1592315.25  1593933.125 1595691.5  ]",1262828.1,12.0,19002876.0,"[516.6148  519.64655 516.30115 519.53503 516.7082  522.67755 520.8813
 512.8864  491.68402 213.49232 194.64636 218.99657 239.11272 249.12422
 259.87936]",400.81244,10.011505,10.755142,"[0.29267165 0.29267165 0.29267165 0.29267165 0.29267165 0.29267165
 0.29267165 0.29267165 0.29267165 0.29267165 0.29267165 0.29267165
 0.29267165 0.29267165 0.29267165]",0.29267165,"[1.1158397 1.1158397 1.1158397 1.1158397 1.1158397 1.1158397 1.1158397
 1.1158397 1.1158397 1.1158397 1.1158397 1.1158397 1.1158397 1.1158397
 1.1158397]",1.1158397,"[1601623.4 1599052.5 1591931.1 1590557.4 1585122.  1578214.9 1572022.6
 1561433.6 1560898.9 1568845.2 1578681.5 1583273.5 1592315.2 1593933.1
 1595691.5]",23753596.5,97475,1,771,9041.75,1617.875,1758.375,140.5,1595691.5,1572022.6,1561433.6,1578214.9,1583573.4,16.294,4.373905,5.795768737792969,-9.685928344726562,-8.360945
"[1563950.625 1553468.5   1548921.5   1538842.25  1530746.125 1526125.25
 1520597.875 1516773.    1512067.    1507107.5   1502267.25  1495923.375
 1506827.75  1526546.25  1531444.625]",1525440.5916666666,13.0,19830726.0,"[290.0848  295.06107 301.6332  296.42813 298.6918  302.57172 301.14148
 304.40543 307.24295 304.25797 308.08826 305.2368  308.15323 199.62741
 200.33047]",288.197,-108.52582,0.70306396,"[0.41313404 0.41313404 0.41313404 0.41313404 0.41313404 0.41313404
 0.41313404 0.41313404 0.41313404 0.41313404 0.41313404 0.41313404
 0.41313404 0.41313404 0.41313404]",0.41313407,"[1.1682209 1.1682209 1.1682209 1.1682209 1.1682209 1.1682209 1.1682209
 1.1682209 1.1682209 1.1682209 1.1682209 1.1682209 1.1682209 1.1682209
 1.1682209]",1.1682208,"[1563950.6 1553468.5 1548921.5 1538842.2 1530746.1 1526125.2 1520597.9
 1516773.  1512067.  1507107.5 1502267.2 1495923.4 1506827.8 1526546.2
 1531444.6]",22881608.875,97475,1,772,10904.375,19718.5,4898.375,-14820.125,1531444.6,1520597.9,1516773.0,1526125.2,1525440.6,16.314,4.658477,-4.097443262736003,-7.359767913818359,-5.9903812
"[1500865.25  1491489.    1487472.625 1480549.    1470542.875 1471292.25
 1464133.625 1459906.5   1453691.25  1448642.625 1440010.5   1433642.75
 1430951.5   1442292.375 1451116.25 ]",1461773.225,14.0,20464824.0,"[289.33533 291.77948 297.12054 297.60394 303.83307 310.82767 315.689
 317.59454 325.17355 322.63007 325.30182 322.95334 322.36743 220.79924
 233.56683]",299.77176,-101.56819,12.767593,"[0.41313404 0.41313404 0.41313404 0.41313404 0.41313404 0.41313404
 0.48592636 0.48592636 0.48592636 0.48592636 0.48592636 0.48592636
 0.48592636 0.48592636 0.48592636]",0.45680937,"[1.1682209 1.1682209 1.1682209 1.1682209 1.1682209 1.1682209 1.2003529
 1.2003529 1.2003529 1.2003529 1.2003529 1.2003529 1.2003529 1.2003529
 1.2003529]",1.1875,"[1500865.2 1491489.  1487472.6 1480549.  1470542.9 1471292.2 1464133.6
 1459906.5 1453691.2 1448642.6 1440010.5 1433642.8 1430951.5 1442292.4
 1451116.2]",21926598.375,97475,1,773,-2691.25,11340.875,8823.875,-2517.0,1451116.2,1464133.6,1459906.5,1471292.2,1461773.2,16.335,0.94769245,-6.481438954671224,-6.201475143432617,-5.366248
"[1441098.375 1435995.75  1429195.625 1422682.375 1416539.375 1410784.75
 1402515.5   1395697.    1388889.625 1380371.625 1375178.125 1372778.5
 1387367.5   1393827.25  1394503.125]",1403161.6333333333,15.0,21047422.0,"[293.24542 289.90848 294.306   310.65665 327.48044 325.10373 329.43558
 330.99884 337.9614  339.98022 344.32166 340.3506  244.9643  227.27882
 255.47377]",306.09772,-17.68547,28.194946,"[0.48592636 0.48592636 0.48592636 0.48592636 0.48592636 0.48592636
 0.48592636 0.48592636 0.48592636 0.48592636 0.48592636 0.48592636
 0.48592636 0.48592636 0.48592636]",0.48592627,"[1.2003529 1.2003529 1.2003529 1.2003529 1.2003529 1.2003529 1.2003529
 1.2003529 1.2003529 1.2003529 1.2003529 1.2003529 1.2003529 1.2003529
 1.2003529]",1.2003529,"[1441098.4 1435995.8 1429195.6 1422682.4 1416539.4 1410784.8 1402515.5
 1395697.  1388889.6 1380371.6 1375178.1 1372778.5 1387367.5 1393827.2
 1394503.1]",21047424.5,97475,1,774,14589.0,6459.75,675.875,-5783.875,1394503.1,1402515.5,1395697.0,1410784.8,1403161.8,16.352,-1.2882413,-5.507422129313151,-6.913658142089844,-4.1846304
"[1367055.875 1360055.125 1352786.875 1345760.    1338847.375 1331218.
 1327524.625 1326539.25  1323587.25  1322130.375 1318438.375 1310491.125
 1303144.125 1309690.125 1316864.   ]",1330275.5,16.0,21284408.0,"[317.48984 324.15976 331.29153 342.14325 341.27176 348.46255 343.22308
 335.87653 336.38358 339.81332 330.56903 328.1951  341.86435 267.34097
 225.71869]",323.58688,-74.52338,-41.622284,"[0.5000645 0.5000645 0.5000645 0.5000645 0.5000645 0.5000645 0.5000645
 0.5000645 0.5000645 0.5000645 0.5000645 0.5000645 0.5000645 0.5000645
 0.5000645]",0.50006443,"[1.2298039 1.2298039 1.2298039 1.2298039 1.2298039 1.2298039 1.2298039
 1.2298039 1.2298039 1.2298039 1.2298039 1.2298039 1.2298039 1.2298039
 1.2298039]",1.2298038,"[1367055.9 1360055.1 1352786.9 1345760.  1338847.4 1331218.  1327524.6
 1326539.2 1323587.2 1322130.4 1318438.4 1310491.1 1303144.1 1309690.1
 1316864. ]",19954132.5,97475,1,775,-7347.0,6546.0,7173.875,627.875,1316864.0,1327524.6,1326539.2,1331218.0,1330275.5,16.371,-1.0909718,-6.053243001302083,-7.702898979187012,-5.575177
"[1316864.    1315362.25  1311226.    1306071.5   1300916.75  1296732.375
 1288934.75  1281193.375 1274581.5   1270557.5   1268858.125 1263753.375
 1259765.5   1259982.    1262396.75 ]",1285146.3833333333,17.0,21847486.0,"[225.71869 243.42001 271.98724 293.68106 288.81522 317.68167 325.18527
 344.79175 343.65778 349.76355 352.11694 356.65073 315.07864 291.58115
 288.08035]",307.214,-23.497498,-3.5007935,"[0.5000645  0.5000645  0.5000645  0.5000645  0.5000645  0.5000645
 0.5000645  0.5000645  0.5000645  0.5000645  0.5000645  0.51197004
 0.51197004 0.51197004 0.51197004]",0.5032393,"[1.2298039 1.2298039 1.2298039 1.2298039 1.2298039 1.2298039 1.2298039
 1.2298039 1.2298039 1.2298039 1.2298039 1.2727127 1.2727127 1.2727127
 1.2727127]",1.2412463,"[1316864.  1315362.2 1311226.  1306071.5 1300916.8 1296732.4 1288934.8
 1281193.4 1274581.5 1270557.5 1268858.1 1263753.4 1259765.5 1259982.
 1262396.8]",19277195.75,97475,1,776,-3987.875,216.5,2414.75,2198.25,1262396.8,1288934.8,1281193.4,1296732.4,1285146.2,16.385,-3.5168462,-6.576292037963867,-6.261699676513672,-1.29024
"[1207549.125 1203083.375 1197445.25  1191686.375 1188657.875 1180153.75
 1174415.875 1167582.625 1161382.875 1159754.625 1153390.375 1151764.625
 1231840.875 1248107.875 1249904.25 ]",1191114.65,18.0,21440064.0,"[355.7576  375.3642  395.6754  403.37128 401.2439  395.9111  386.5796
 375.60394 355.78156 367.2921  358.847   307.70618 321.68277 254.2723
 237.82907]",352.8612,-67.41048,-16.443222,"[0.51197004 0.51197004 0.51197004 0.51197004 0.51197004 0.51197004
 0.51197004 0.51197004 0.51197004 0.51197004 0.51197004 0.51197004
 0.52358294 0.52358294 0.52358294]",0.5142926,"[1.2727127 1.2727127 1.2727127 1.2727127 1.2727127 1.2727127 1.2727127
 1.2727127 1.2727127 1.2727127 1.2727127 1.2727127 1.4524176 1.4524176
 1.4524176]",1.3086536,"[1207549.1 1203083.4 1197445.2 1191686.4 1188657.9 1180153.8 1174415.9
 1167582.6 1161382.9 1159754.6 1153390.4 1151764.6 1231840.9 1248107.9
 1249904.2]",17866719.75,97475,1,777,80076.25,16267.0,1796.375,-14470.625,1249904.2,1174415.9,1167582.6,1180153.8,1191114.6,16.412,25.477993,4.2408294677734375,-8.61884593963623,-6.6191664
"[1201290.875 1196090.    1185125.    1185048.625 1179626.    1174121.625
 1175437.    1170069.875 1167518.    1159501.75  1149586.    1138503.375
 1146758.75  1152425.375 1154829.5  ]",1169062.1166666667,19.0,22212182.0,"[268.03436 270.6477  277.7229  274.08478 274.88696 276.40738 278.5494
 279.69632 272.8401  266.70346 267.63333 256.34433 190.20886 180.95656
 213.1683 ]",256.52563,-9.252304,32.211746,"[0.52358294 0.52358294 0.52358294 0.52358294 0.52358294 0.52358294
 0.52358294 0.52358294 0.52358294 0.52358294 0.52358294 0.52358294
 0.52358294 0.52358294 0.52358294]",0.52358294,"[1.4524176 1.4524176 1.4524176 1.4524176 1.4524176 1.4524176 1.4524176
 1.4524176 1.4524176 1.4524176 1.4524176 1.4524176 1.4524176 1.4524176
 1.4524176]",1.4524175,"[1201290.9 1196090.  1185125.  1185048.6 1179626.  1174121.6 1175437.
 1170069.9 1167518.  1159501.8 1149586.  1138503.4 1146758.8 1152425.4
 1154829.5]",17535931.75,97475,1,778,8255.375,5666.625,2404.125,-3262.5,1154829.5,1175437.0,1170069.9,1174121.6,1169062.1,16.434,1.1382995,-5.973046620686849,-4.270437240600586,-3.8347425
"[1138503.375 1146758.75  1152425.375 1154829.5   1149614.375 1142844.
 1134510.    1125059.625 1120426.625 1111352.875 1103485.    1097141.75
 1090170.    1103399.875 1103934.25 ]",1124963.6916666667,20.0,22499272.0,"[256.34433 190.20886 180.95656 213.1683  209.03865 198.57382 227.47856
 263.2734  260.88202 270.44763 268.53452 277.1436  279.535   237.9245
 187.22667]",234.71574,-41.610504,-50.69783,"[0.52358294 0.52358294 0.52358294 0.52358294 0.52358294 0.52358294
 0.52358294 0.43905723 0.43905723 0.43905723 0.43905723 0.43905723
 0.43905723 0.43905723 0.43905723]",0.47850263,"[1.4524176 1.4524176 1.4524176 1.4524176 1.4524176 1.4524176 1.4524176
 1.0564222 1.0564222 1.0564222 1.0564222 1.0564222 1.0564222 1.0564222
 1.0564222]",1.2412201,"[1138503.4 1146758.8 1152425.4 1154829.5 1149614.4 1142844.  1134510.
 1125059.6 1120426.6 1111352.9 1103485.  1097141.8 1090170.  1103399.9
 1103934.2]",16874455.375,97475,1,779,-6971.75,13229.875,534.375,-12695.5,1103934.2,1134510.0,1125059.6,1142844.0,1124963.8,16.445,-2.27692,-6.418458302815755,-4.296010494232178,-1.8833807
"[1120426.625 1111352.875 1103485.    1097141.75  1090170.    1103399.875
 1103934.25  1099072.5   1090192.125 1082091.875 1077005.5   1066757.625
 1058118.625 1049050.375 1057243.25 ]",1087296.15,21.0,22833218.0,"[260.88202 270.44763 268.53452 277.1436  279.535   237.9245  187.22667
 210.18419 220.22809 222.14122 242.22903 253.7078  266.6214  269.4911
 247.96841]",247.61766,2.86969,-21.522675,"[0.43905723 0.43905723 0.43905723 0.43905723 0.43905723 0.43905723
 0.43905723 0.43905723 0.43905723 0.43905723 0.43905723 0.43905723
 0.43905723 0.43905723 0.43905723]",0.4390573,"[1.0564222 1.0564222 1.0564222 1.0564222 1.0564222 1.0564222 1.0564222
 1.0564222 1.0564222 1.0564222 1.0564222 1.0564222 1.0564222 1.0564222
 1.0564222]",1.0564222,"[1120426.6 1111352.9 1103485.  1097141.8 1090170.  1103399.9 1103934.2
 1099072.5 1090192.1 1082091.9 1077005.5 1066757.6 1058118.6 1049050.4
 1057243.2]",16309442.25,97475,1,780,-8639.0,-9068.25,8192.875,17261.125,1057243.2,1103934.2,1099072.5,1103399.9,1087296.1,16.453,-4.76911,-7.43068250020345,-2.8618130683898926,-8.714819
"[1058118.625  1049050.375  1057243.25   1055451.375  1049716.25
 1041787.8125 1037032.     1027461.375  1017908.6875 1014373.5
 1009785.0625 1001636.6875  994683.5     989017.1875  997745.375 ]",1026734.0708333333,22.0,22588150.0,"[266.6214  269.4911  247.96841 223.09778 216.88013 238.88107 268.05624
 274.75217 283.36124 269.96936 236.01138 213.05388 241.75076 192.96605
 183.40042]",241.75078,-48.784714,-9.565628,"[0.43905723 0.43905723 0.43905723 0.43905723 0.43905723 0.43905723
 0.43905723 0.43905723 0.43905723 0.43905723 0.43905723 0.43905723
 0.43905723 0.43905723 0.4953644 ]",0.44281107,"[1.0564222 1.0564222 1.0564222 1.0564222 1.0564222 1.0564222 1.0564222
 1.0564222 1.0564222 1.0564222 1.0564222 1.0564222 1.0564222 1.0564222
 1.101609 ]",1.0594347,"[1058118.6  1049050.4  1057243.2  1055451.4  1049716.2  1041787.8
 1037032.   1027461.4  1017908.7  1014373.5  1009785.06 1001636.7
  994683.5   989017.2   997745.4 ]",15401011.0625,97475,1,781,-6953.1875,-5666.3125,8728.1875,14394.5,997745.4,1037032.0,1027461.4,1041787.8,1026734.1,16.465,-4.2646046,-8.082357406616211,-7.824690818786621,-4.76911
"[928863.0625 922449.6875 915686.875  909432.75   903882.8125 895340.75
 891965.5    885646.     882712.     902480.625  921467.0625 940447.0625
 947020.5    951536.625  954201.5625]",916875.525,23.0,21088136.0,"[222.6195  217.3584  220.70638 224.05435 242.70732 242.70732 240.31592
 267.57794 318.75406 367.53876 263.7517  215.92357 199.66199 205.40137
 207.79277]",243.79143,5.73938,2.3914032,"[0.4953644  0.4953644  0.4953644  0.4953644  0.4953644  0.4953644
 0.4953644  0.4953644  0.4953644  0.4953644  0.4953644  0.4953644
 0.4953644  0.4953644  0.45498815]",0.49267256,"[1.101609  1.101609  1.101609  1.101609  1.101609  1.101609  1.101609
 1.101609  1.101609  1.101609  1.101609  1.101609  1.101609  1.101609
 1.1139545]",1.1024321,"[928863.06 922449.7  915686.9  909432.75 903882.8  895340.75 891965.5
 885646.   882712.   902480.6  921467.06 940447.06 947020.5  951536.6
 954201.56]",13753132.875,97475,1,782,6573.4375,4516.125,2664.9375,-1851.1875,954201.56,891965.5,885646.0,895340.75,916875.56,16.493,12.068398,12.188013712565104,-9.811623573303223,-8.526544
"[954201.5625 951633.0625 948354.8125 943072.75   931390.9375 922733.75
 913957.8125 909940.5625 901586.5    898675.375  890511.375  884660.8125
 877209.125  888455.375  894549.9375]",914062.25,24.0,21937494.0,"[207.79277 217.3584  229.31544 241.27248 236.48967 238.40279 233.61998
 236.09589 240.85558 241.94707 249.4403  244.22449 234.22658 214.65167
 163.4042 ]",228.60649,-19.574905,-51.247467,"[0.45498815 0.45498815 0.45498815 0.45498815 0.45498815 0.45498815
 0.45498815 0.45498815 0.45498815 0.45498815 0.45498815 0.45498815
 0.45498815 0.45498815 0.45498815]",0.4549881,"[1.1139545 1.1139545 1.1139545 1.1139545 1.1139545 1.1139545 1.1139545
 1.1139545 1.1139545 1.1139545 1.1139545 1.1139545 1.1139545 1.1139545
 1.1139545]",1.1139545,"[954201.56 951633.06 948354.8  943072.75 931390.94 922733.75 913957.8
 909940.56 901586.5  898675.4  890511.4  884660.8  877209.1  888455.4
 894549.94]",13710933.75,97475,1,783,-7451.6875,11246.25,6094.5625,-5151.6875,894549.94,913957.8,909940.56,922733.75,914062.2,16.507,-0.92736,-4.332359631856282,-2.2070202827453613,6.917753
"[890511.375  884660.8125 877209.125  888455.375  894549.9375 893306.125
 888330.8125 879928.5    873626.375  867554.5625 860020.75   851252.1875
 842353.0625 841540.625  850343.375 ]",872242.8666666667,25.0,21806072.0,"[249.4403  244.22449 234.22658 214.65167 163.4042  175.83957 173.58455
 185.37633 180.2022  192.75563 189.29607 215.32004 214.23196 196.53201
 147.01112]",198.40645,-17.699951,-49.52089,"[0.45498815 0.45498815 0.45498815 0.45498815 0.45498815 0.45498815
 0.45498815 0.45498815 0.45498815 0.45498815 0.45498815 0.45498815
 0.45498815 0.45498815 0.45498815]",0.4549881,"[1.1139545 1.1139545 1.1139545 1.1139545 1.1139545 1.1139545 1.1139545
 1.1139545 1.1139545 1.1139545 1.1139545 1.1139545 1.1139545 1.1139545
 1.1139545]",1.1139545,"[890511.4  884660.8  877209.1  888455.4  894549.94 893306.1  888330.8
 879928.5  873626.4  867554.56 860020.75 851252.2  842353.06 841540.6
 850343.4 ]",13083643.0,97475,1,784,-8899.125,-812.4375,8802.75,9615.1875,850343.4,888330.8,879928.5,893306.1,872242.9,16.517,-1.7590894,-5.736012776692708,-2.7001967430114746,-7.3312683
"[841540.625  850343.375  848130.3125 841812.125  839191.9375 834072.4375
 826955.8125 820218.     810499.625  813222.25   806570.1875 799891.6875
 790986.8125 782850.625  788664.6875]",819663.3666666667,26.0,21311246.0,"[196.53201 147.01112 166.5406  179.60982 196.25441 180.98557 193.55896
 215.6464  224.62791 206.48233 156.24538 160.04973 191.1371  194.09511
 173.40488]",185.47878,2.9580078,-20.690231,"[0.45498815 0.45498815 0.45498815 0.45498815 0.45498815 0.3854013
 0.3854013  0.3854013  0.3854013  0.3854013  0.3854013  0.3854013
 0.3854013  0.3854013  0.3854013 ]",0.4085969,"[1.1139545 1.1139545 1.1139545 1.1139545 1.1139545 0.948431  0.948431
 0.948431  0.948431  0.948431  0.948431  0.948431  0.948431  0.948431
 0.948431 ]",1.0036055,"[841540.6  850343.4  848130.3  841812.1  839191.94 834072.44 826955.8
 820218.   810499.6  813222.25 806570.2  799891.7  790986.8  782850.6
 788664.7 ]",12294950.5,97475,1,785,-8904.875,-8136.1875,5814.0625,13950.25,788664.7,826955.8,820218.0,834072.44,819663.4,16.53,-6.0166984,-8.01037851969401,-7.789451599121094,-2.3618906
"[738959.0625 732696.375  731529.25   725344.375  720321.625  712384.875
 709223.1875 701863.0625 698282.3125 691794.75   686365.     727871.1875
 739522.25   744525.8125 745015.125 ]",720379.8833333333,27.0,19450258.0,"[190.85977 192.19844 195.97577 152.03171 169.99707 154.07803 146.36697
 185.47655 226.47334 240.70227 269.5326  285.80188 184.81497 182.73692
 193.6484 ]",198.0463,-2.0780487,10.911484,"[0.3854013  0.3854013  0.3854013  0.3854013  0.3854013  0.3854013
 0.3854013  0.39795792 0.39795792 0.39795792 0.39795792 0.39795792
 0.39795792 0.39795792 0.39795792]",0.3920981,"[0.948431   0.948431   0.948431   0.948431   0.948431   0.948431
 0.948431   0.92586124 0.92586124 0.92586124 0.92586124 0.92586124
 0.92586124 0.92586124 0.92586124]",0.93639386,"[738959.06 732696.4  731529.25 725344.4  720321.6  712384.9  709223.2
 701863.06 698282.3  691794.75 686365.   727871.2  739522.25 744525.8
 745015.1 ]",10805698.25,97475,1,786,11651.0625,5003.5625,489.3125,-4514.25,745015.1,709223.2,701863.06,712384.9,720379.9,16.555,8.657843,0.2253748575846354,-9.063284873962402,-7.4498963
