distances,distance_mean,minor_events,ECEcore,ECEcore_mean,ECEcore_dx1,ECEcore_dx2,ZMAG,ZMAG_mean,LI,LI_mean,IPLA,fft_low,shot,label,window,IPLA_dx1,IPLA_dx2,IPLA_dx3,IPLA_ddx,IPLA_1,IPLA_2,IPLA_3,IPLA_4,IPLA_mean,time_window,Vloop_1,Vloop_2,Vloop_3,Vloop_4
"[-40336.   -38998.75 -39148.   -39720.75 -39481.75 -40103.5  -39037.75
 -39489.   -40116.25 -39797.   -39642.5  -39671.5  -38763.75 -40425.75
 -40948.5 ]",-39712.05,0.0,"[1456.7013 1460.496  1391.157  1392.7926 1373.6124 1378.6587 1387.9017
 1387.9152 1395.5615 1383.2535 1375.2885 1375.832  1409.972  1380.3174
 1401.7695]",1715.1187,-29.654663,21.452148,"[0.2644683 0.2644683 0.2601472 0.2601472 0.2601472 0.2601472 0.2601472
 0.2601472 0.2601472 0.2601472 0.2601472 0.2601472 0.2601472 0.2601472
 0.2601472]",0.25022215,"[1.0877624 1.0877624 1.0864577 1.0864577 1.0864577 1.0864577 1.0864577
 1.0864577 1.0864577 1.0864577 1.0864577 1.0864577 1.0864577 1.0864577
 1.0864577]",1.1486514,"[2460164.  2461501.2 2461352.  2460779.2 2461018.2 2460396.5 2461462.2
 2461011.  2460383.8 2460703.  2460857.5 2460828.5 2461736.2 2460074.2
 2459551.5]",36911819.25,95467,0,404,907.75,-1662.0,-522.75,1139.25,2459551.5,2461462.2,2461011.0,2460396.5,2460788.0,8.239,-0.5934738,-0.952800432840983,-0.934611439704895,-0.9603513
"[-40871.25 -39406.5  -40661.   -41123.25 -41514.5  -41517.25 -41540.75
 -41511.   -41028.75 -39807.5  -41940.25 -42730.5  -41791.25 -40710.25
 -41589.25]",-41182.88333333333,0.0,"[1732.5583 1741.9127 1747.0651 1757.0164 1750.5156 1770.9437 1744.3993
 1754.8225 1761.9766 1772.8676 1771.2673 1766.8169 1763.2133 1766.8185
 1765.623 ]",1715.2244,3.6052246,-1.1954346,"[0.25556365 0.25556365 0.25556365 0.25556365 0.25556365 0.25556365
 0.25556365 0.25556365 0.25556365 0.25556365 0.25556365 0.25556365
 0.25556365 0.25556365 0.25852966]",0.25023583,"[1.0631831 1.0631831 1.0631831 1.0631831 1.0631831 1.0631831 1.0631831
 1.0631831 1.0631831 1.0631831 1.0631831 1.0631831 1.0631831 1.0631831
 1.0627586]",1.1484402,"[2459628.8 2461093.5 2459839.  2459376.8 2458985.5 2458982.8 2458959.2
 2458989.  2459471.2 2460692.5 2458559.8 2457769.5 2458708.8 2459789.8
 2458910.8]",36889756.75,95467,0,405,939.25,1081.0,-879.0,-1960.0,2458910.8,2458959.2,2458989.0,2458982.8,2459317.0,10.683,-0.75641936,-0.9408040046691895,-0.743257999420166,-0.6357925
"[-34398.5  -33342.   -33862.   -33649.   -34683.5  -33957.25 -33513.75
 -34304.75 -33944.   -35458.25 -32929.75 -32681.25 -35004.5  -34975.5
 -36528.25]",-34215.48333333333,0.0,"[1966.4626 1982.4048 1986.4513 1971.1259 2005.8488 1994.6682 1993.1743
 1994.7946 2015.1125 2003.8448 1993.9135 2026.551  2025.9395 2016.7949
 2023.8639]",1715.9258,-9.144531,7.0689697,"[0.2583672 0.2583672 0.2583672 0.2583672 0.2583672 0.258943  0.258943
 0.258943  0.258943  0.258943  0.258943  0.258943  0.258943  0.258943
 0.258943 ]",0.2502568,"[1.0332148 1.0332148 1.0332148 1.0332148 1.0332148 1.032573  1.032573
 1.032573  1.032573  1.032573  1.032573  1.032573  1.032573  1.032573
 1.032573 ]",1.1481553,"[2466101.5 2467158.  2466638.  2466851.  2465816.5 2466542.8 2466986.2
 2466195.2 2466556.  2465041.8 2467570.2 2467818.8 2465495.5 2465524.5
 2463971.8]",36994267.75,95467,0,406,-2323.25,29.0,-1552.75,-1581.75,2463971.8,2466986.2,2466195.2,2466542.8,2466284.5,12.955,-2.8270755,-0.7587513128916422,-0.7971557974815369,-0.91603374
"[-32895.   -34408.   -34371.   -33909.75 -34546.   -34264.   -35077.
 -37896.25 -34696.25 -34496.   -35671.25 -36213.25 -35901.25 -34361.
 -34892.25]",-34906.55,0.0,"[2043.7249 2053.674  2057.0674 2062.2524 2053.3567 2048.5872 2073.825
 2041.6622 2062.124  2068.0137 2073.8186 2075.854  2061.6575 2094.519
 2096.392 ]",1716.7821,32.861572,1.8730469,"[0.25633734 0.25633734 0.25633734 0.25633734 0.2566722  0.2566722
 0.2566722  0.2566722  0.2566722  0.2566722  0.2566722  0.2566722
 0.2566722  0.2566722  0.2566722 ]",0.25027233,"[1.0267913 1.0267913 1.0267913 1.0267913 1.0282344 1.0282344 1.0282344
 1.0282344 1.0282344 1.0282344 1.0282344 1.0282344 1.0282344 1.0282344
 1.0282344]",1.1478597,"[2467605.  2466092.  2466129.  2466590.2 2465954.  2466236.  2465423.
 2462603.8 2465803.8 2466004.  2464828.8 2464286.8 2464598.8 2466139.
 2465607.8]",36983901.75,95467,0,407,312.0,1540.25,-531.25,-2071.5,2465607.8,2465423.0,2462603.8,2466236.0,2465593.2,13.288,-0.71410066,-0.5160539944966634,-1.1861116886138916,-0.9970069
"[-35293.25  -35227.25  -35294.    -36082.125 -36069.625 -38944.625
 -37672.125 -36117.75  -36390.875 -35695.375 -36332.375 -36576.25
 -35316.    -35642.125 -36563.875]",-36214.50833333333,0.0,"[1577.8729 1586.1157 1590.7521 1590.4894 1600.6581 1605.2719 1609.54
 1610.1155 1615.2915 1622.5728 1629.0497 1640.5576 1635.1376 1649.72
 1648.6418]",1716.5304,14.582397,-1.078125,"[0.25570565 0.25570565 0.25570565 0.25570565 0.25570565 0.25570565
 0.25570565 0.25570565 0.25570565 0.25570565 0.25570565 0.25570565
 0.25570565 0.25570565 0.25570565]",0.25028566,"[1.1031942 1.1031942 1.1031942 1.1031942 1.1031942 1.1031942 1.1031942
 1.1031942 1.1031942 1.1031942 1.1031942 1.1031942 1.1031942 1.1031942
 1.1031942]",1.1477503,"[1964206.8 1964272.8 1964206.  1963417.9 1963430.4 1960555.4 1961827.9
 1963382.2 1963109.1 1963804.6 1963167.6 1962923.8 1964184.  1963857.9
 1962936.1]",29449282.375,96288,0,408,1260.25,-326.125,-921.75,-595.625,1962936.1,1961827.9,1963382.2,1960555.4,1963285.6,10.358,-0.6377913,-0.6241291364034017,-0.9651012420654297,-0.8780456
"[-23706.75  -23434.875 -23916.75  -24854.375 -23340.875 -26410.375
 -21882.25  -23265.625 -23466.375 -21422.5   -22533.875 -23420.625
 -25265.25  -24412.625 -22259.5  ]",-23572.841666666667,0.0,"[2009.4463 2007.2334 2015.2639 2010.0585 1992.5022 1995.439  2022.0206
 2000.627  2016.6422 2013.2078 2043.4833 2064.2344 2054.679  2074.5764
 2072.0576]",1717.2874,19.89746,-2.5187988,"[0.2666429  0.2666429  0.2666429  0.2666429  0.2666429  0.2666429
 0.2666429  0.2666429  0.25546667 0.25546667 0.25546667 0.25546667
 0.25546667 0.25546667 0.25546667]",0.2503129,"[1.0583661 1.0583661 1.0583661 1.0583661 1.0583661 1.0583661 1.0583661
 1.0583661 1.0621921 1.0621921 1.0621921 1.0621921 1.0621921 1.0621921
 1.0621921]",1.147536,"[1975793.2 1976065.1 1975583.2 1974645.6 1976159.1 1973089.6 1977617.8
 1976234.4 1976033.6 1978077.5 1976966.1 1976079.4 1974234.8 1975087.4
 1977240.5]",29638907.375,96288,0,409,-1844.625,852.625,2153.125,1300.5,1977240.5,1977617.8,1976234.4,1973089.6,1975927.2,13.904,-0.55815065,-0.7186533610026041,-0.7987380623817444,-1.1163013
"[-33152.375 -32753.125 -32603.    -32816.125 -35014.25  -32713.75
 -31936.75  -33731.375 -34625.875 -32572.    -33837.25  -33177.875
 -32996.375 -31385.375 -31481.875]",-32986.49166666667,0.0,"[1905.497  1890.3667 1901.0095 1915.5333 1929.7759 1922.5328 1947.0248
 1927.835  1947.596  1947.7501 1965.6654 1958.2539 1945.0026 1931.2323
 1714.444 ]",1717.7737,-13.770264,-216.78833,"[0.25854567 0.25854567 0.25854567 0.25854567 0.25854567 0.25854567
 0.25854567 0.25854567 0.25854567 0.25854567 0.25854567 0.25854567
 0.25854567 0.25854567 0.25854567]",0.25033298,"[1.0585468 1.0585468 1.0585468 1.0585468 1.0585468 1.0585468 1.0585468
 1.0585468 1.0585468 1.0585468 1.0585468 1.0585468 1.0585468 1.0585468
 1.0585468]",1.1473191,"[1966347.6 1966746.9 1966897.  1966683.9 1964485.8 1966786.2 1967563.2
 1965768.6 1964874.1 1966928.  1965662.8 1966322.1 1966503.6 1968114.6
 1968018.1]",29497702.625,96288,0,410,181.5,1611.0,-96.5,-1707.5,1968018.1,1967563.2,1965768.6,1966786.2,1966513.5,15.218,-0.19993438,-0.2532502015431722,-0.8366429805755615,-0.87637997
"[14356.125 16265.375 14360.75  15286.125 15011.5   15685.    15704.25
 15314.75  16462.875 15244.375 15241.25  14052.    14507.75  15117.375
 16175.25 ]",15252.316666666668,0.0,"[1113.2023 1115.8569 1115.8569 1118.5731 1119.6952 1114.5153 1122.8497
 1115.4443 1110.1635 1110.1635 1123.0729 1120.2128 1126.3971 1125.1632
 1119.8218]",1716.3146,-1.2338867,-5.3414307,"[0.25661987 0.25661987 0.25661987 0.25661987 0.25661987 0.25661987
 0.25661987 0.25661987 0.25661987 0.25661987 0.25661987 0.25661987
 0.25661987 0.25661987 0.25661987]",0.2503483,"[0.9756842 0.9756842 0.9756842 0.9756842 0.9756842 0.9756842 0.9756842
 0.9756842 0.9756842 0.9756842 0.9756842 0.9756842 0.9756842 0.9756842
 0.9756842]",1.1469015,"[1881133.8 1881761.6 1879857.  1880782.4 1880507.8 1879899.8 1879919.
 1879529.5 1880677.6 1879459.1 1878174.5 1876985.2 1877441.  1876769.2
 1877827.1]",28190724.625,96288,0,411,455.75,-671.75,1057.875,1729.625,1877827.1,1879919.0,1879529.5,1879899.8,1879381.8,23.419,-0.1196275,-0.9033710161844889,-0.03048984333872795,-0.4771775
"[19225.75  20164.25  20534.375 19049.75  21471.375 21119.25  21654.625
 20397.5   20256.5   20783.875 21159.75  20427.5   21713.    22467.875
 21720.375]",20809.716666666667,0.0,"[1709.5034 1709.5034 1720.0908 1705.2747 1715.6913 1701.2843 1716.9579
 1726.3553 1728.3619 1737.4886 1737.6868 1740.2393 1743.5245 1744.7125
 1747.3506]",1716.337,1.1879883,2.6380615,"[0.2134638 0.2134638 0.2134638 0.2134638 0.2134638 0.2134638 0.2134638
 0.2134638 0.2134638 0.2134638 0.2134638 0.2134638 0.2134638 0.2134638
 0.2134638]",0.25025874,"[1.2207991 1.2207991 1.2207991 1.2207991 1.2207991 1.2207991 1.2207991
 1.2207991 1.2207991 1.2207991 1.2207991 1.2207991 1.2207991 1.2207991
 1.2207991]",1.1470808,"[1480513.9 1481452.4 1480541.  1479056.4 1481478.  1481125.9 1480379.8
 1479122.6 1478981.6 1478227.6 1478603.5 1477871.2 1479156.8 1478630.1
 1477882.6]",22193023.375,96288,0,412,1285.5,-526.625,-747.5,-220.875,1477882.6,1480379.8,1479122.6,1481125.9,1479534.9,24.687,0.59947,0.27968605359395343,0.06714547425508499,-1.0766475
"[-100323.25  -101608.375 -102064.875 -102217.125 -101086.25  -101103.625
 -101134.75   -98259.    -100725.75  -101356.625  -99852.625  -98703.625
 -100028.     -99526.125  -99779.875]",-100517.99166666667,0.0,"[2273.0657 2273.0657 2279.7131 2288.9233 2288.9233 2284.5254 2284.5254
 2284.5254 2290.9082 2290.9082 2300.939  2312.2551 2312.2551 2313.3062
 2313.3062]",1717.7327,1.0510254,0.0,"[0.2863108  0.2863108  0.2863108  0.2863108  0.2863108  0.2863108
 0.2863108  0.2863108  0.2863108  0.2863108  0.2863108  0.2863108
 0.2863108  0.2863108  0.28384423]",0.25034565,"[1.1532378 1.1532378 1.1532378 1.1532378 1.1532378 1.1532378 1.1532378
 1.1532378 1.1532378 1.1532378 1.1532378 1.1532378 1.1532378 1.1532378
 1.1520276]",1.1470956,"[1637912.1 1636627.  1636170.5 1636018.2 1637149.1 1637131.8 1637100.6
 1639976.4 1638943.6 1638312.8 1639816.8 1640965.8 1639641.4 1640143.2
 1639889.5]",24575798.75,96289,0,413,-1324.375,501.875,-253.75,-755.625,1639889.5,1637100.6,1639976.4,1637131.8,1638386.8,5.025,-1.7930801,-1.5542691548665364,-1.564154863357544,-1.5534918
"[-57549.375 -55629.75  -57328.75  -56123.    -56588.875 -55713.875
 -55570.375 -56425.625 -56852.5   -56369.    -57236.875 -56625.125
 -56197.875 -57002.625 -55181.375]",-56426.333333333336,0.0,"[1610.0603 1610.0603 1614.3903 1614.3903 1614.3903 1606.0442 1613.6249
 1613.6249 1630.2264 1630.2264 1630.2264 1622.9607 1622.9607 1630.3018
 1644.0233]",1717.4979,7.3410645,13.721558,"[0.21173489 0.21173489 0.21173489 0.21173489 0.21173489 0.21173489
 0.21173489 0.21173489 0.21173489 0.21173489 0.21173489 0.21173489
 0.21173489 0.21173489 0.21173489]",0.2502524,"[1.1074259 1.1074259 1.1074259 1.1074259 1.1074259 1.1074259 1.1074259
 1.1074259 1.1074259 1.1074259 1.1074259 1.1074259 1.1074259 1.1074259
 1.1074259]",1.1469997,"[1941950.6 1943870.2 1942171.2 1943377.  1942911.1 1943786.1 1943929.6
 1943074.4 1942647.5 1943131.  1942263.1 1942874.9 1943302.1 1942497.4
 1944318.6]",29146105.0,96289,0,414,427.25,-804.75,1821.25,2626.0,1944318.6,1943929.6,1943074.4,1943786.1,1943073.6,7.05,-0.27890876,-1.34022855758667,-1.403541088104248,-1.7157712
"[-43319.875 -42887.375 -43172.25  -41244.625 -41494.625 -41575.5
 -44485.375 -42945.    -44020.75  -43215.25  -45074.625 -44883.375
 -44462.875 -45110.875 -42188.5  ]",-43338.725,0.0,"[1703.3179 1708.644  1708.644  1716.5636 1725.432  1725.432  1725.432
 1736.0061 1736.0061 1736.8208 1751.9557 1751.9557 1763.8556 1763.8556
 1763.8556]",1717.5388,0.0,0.0,"[0.2545217 0.2545217 0.2545217 0.2545217 0.2545217 0.2545217 0.2545217
 0.2545217 0.2545217 0.2545217 0.2545217 0.2545217 0.2545217 0.2545217
 0.2545217]",0.25026268,"[1.1099921 1.1099921 1.1099921 1.1099921 1.1099921 1.1099921 1.1099921
 1.1099921 1.1099921 1.1099921 1.1099921 1.1099921 1.1099921 1.1099921
 1.1099921]",1.1469105,"[1956180.1 1956612.6 1956327.8 1958255.4 1958005.4 1957924.5 1955014.6
 1956555.  1955479.2 1956284.8 1954425.4 1954616.6 1955037.1 1954389.1
 1957311.5]",29342419.125,96289,0,415,420.5,-648.0,2922.375,3570.375,1957311.5,1955014.6,1956555.0,1957924.5,1956161.5,9.588,-0.11996062,-1.4195361137390137,-1.2035235166549683,-0.8733819
"[ -9032.75  -10186.375  -9321.5   -10553.375  -9218.    -10591.5
 -11070.25   -9483.5   -10492.625  -8925.375 -10609.125  -8688.125
 -10081.75  -10084.875 -12410.5  ]",-10049.975,0.0,"[3237.5422 3230.3767 3250.4758 3255.49   3263.4072 3264.7861 3272.6714
 3272.6714 3265.32   3284.3223 3286.8926 3284.0203 3291.3887 3296.2305
 3296.2305]",1721.271,4.841797,0.0,"[0.25902745 0.25902745 0.25902745 0.25902745 0.25902745 0.25902745
 0.25902745 0.25416932 0.25416932 0.25416932 0.25416932 0.25416932
 0.25416932 0.25416932 0.25416932]",0.25027752,"[1.0612023 1.0612023 1.0612023 1.0612023 1.0612023 1.0612023 1.0612023
 1.0573893 1.0573893 1.0573893 1.0573893 1.0573893 1.0573893 1.0573893
 1.0573893]",1.1466997,"[1990467.2 1989313.6 1990178.5 1988946.6 1990282.  1988908.5 1988429.8
 1990016.5 1989007.4 1990574.6 1988890.9 1990811.9 1989418.2 1989415.1
 1987089.5]",29841750.375,96289,0,416,-1393.625,-3.125,-2325.625,-2322.5,1987089.5,1988429.8,1990016.5,1988908.5,1989450.0,19.122,-0.87737936,-0.46562520662943524,-0.5580673217773438,-0.51916313
"[-59158.875 -60697.625 -59162.25  -59286.75  -57760.875 -58128.625
 -57055.875 -57752.625 -57776.25  -58418.375 -56186.125 -57524.5
 -57347.25  -57824.75  -57408.375]",-58099.275,0.0,"[2596.741  2602.6086 2605.6125 2605.184  2605.83   2608.983  2607.3926
 2607.3926 2622.5964 2619.4272 2626.338  2628.9104 2632.0718 2632.8682
 2632.8682]",1723.4158,0.7963867,0.0,"[0.2671269 0.2671269 0.2671269 0.2671269 0.2671269 0.2671269 0.2671269
 0.2671269 0.2671269 0.2671269 0.2671269 0.2671269 0.2671269 0.2671269
 0.2671269]",0.2503179,"[1.0937746 1.0937746 1.0937746 1.0937746 1.0937746 1.0937746 1.0937746
 1.0937746 1.0937746 1.0937746 1.0937746 1.0937746 1.0937746 1.0937746
 1.0937746]",1.1465727,"[1940341.1 1938802.4 1940337.8 1940213.2 1941739.1 1941371.4 1942444.1
 1941747.4 1941723.8 1941081.6 1943313.9 1941975.5 1942152.8 1941675.2
 1942091.6]",29121010.875,96289,0,417,177.25,-477.5,416.375,893.875,1942091.6,1942444.1,1941747.4,1941371.4,1941400.8,21.914,-0.8383919,-1.3418941497802734,-1.0858947038650513,-0.9147013
"[-36977.25  -33834.625 -35823.25  -37789.625 -38473.25  -41012.375
 -39586.125 -39366.125 -40321.25  -40412.375 -39449.75  -38695.75
 -38889.875 -37560.125 -37512.25 ]",-38380.26666666667,0.0,"[1553.1731 1553.1731 1551.3591 1551.3591 1556.4806 1563.6318 1563.6318
 1567.673  1567.673  1567.673  1571.3727 1571.3727 1573.2056 1581.7086
 1581.7086]",1723.0369,8.503052,0.0,"[0.23551635 0.23551635 0.23551635 0.23551635 0.22941786 0.22941786
 0.22941786 0.22941786 0.22941786 0.22941786 0.22941786 0.22941786
 0.22941786 0.22941786 0.22941786]",0.25027183,"[1.133817  1.133817  1.133817  1.133817  1.1317849 1.1317849 1.1317849
 1.1317849 1.1317849 1.1317849 1.1317849 1.1317849 1.1317849 1.1317849
 1.1317849]",1.1465386,"[1962522.8 1965665.4 1963676.8 1961710.4 1961026.8 1958487.6 1959913.9
 1960133.9 1959178.8 1959087.6 1960050.2 1960804.2 1960610.1 1961939.9
 1961987.8]",29416796.0,96290,0,418,-194.125,1329.75,47.875,-1281.875,1961987.8,1959913.9,1960133.9,1958487.6,1961119.8,6.829,-1.0369937,-0.8877102533976237,-0.9159504175186157,-0.32056126
"[-21038.125 -20900.75  -21029.875 -22081.625 -21375.375 -20088.875
 -20350.875 -22001.125 -19462.    -21023.75  -20066.375 -20651.5
 -21502.625 -20443.375 -20243.5  ]",-20817.316666666666,0.0,"[1592.435  1592.435  1592.435  1598.4587 1598.4587 1603.3541 1609.0239
 1609.0239 1607.5293 1607.5293 1607.5293 1619.5349 1619.5349 1624.8246
 1633.4536]",1722.7615,5.289673,8.629028,"[0.24740517 0.24740517 0.24740517 0.24740517 0.24740517 0.24740517
 0.24740517 0.24740517 0.24740517 0.24740517 0.24740517 0.24740517
 0.24740517 0.24740517 0.24740517]",0.25026497,"[1.0752643 1.0752643 1.0752643 1.0752643 1.0752643 1.0752643 1.0752643
 1.0752643 1.0752643 1.0752643 1.0752643 1.0752643 1.0752643 1.0752643
 1.0752643]",1.1463685,"[1978461.9 1978599.2 1978470.1 1977418.4 1978124.6 1979411.1 1979149.1
 1977498.9 1980038.  1978476.2 1979433.6 1978848.5 1977997.4 1979056.6
 1979256.5]",29680240.25,96290,0,419,-851.125,1059.25,199.875,-859.375,1979256.5,1979149.1,1977498.9,1979411.1,1978682.6,8.828,1.4345306,-0.6237960259119669,-1.0269136428833008,-1.2752494
"[-7282.5   -7860.375 -5368.875 -6035.    -6559.    -7581.25  -7890.5
 -6691.    -6937.125 -7462.75  -8488.625 -7804.375 -8536.875 -7806.
 -7620.75 ]",-7328.333333333333,0.0,"[2202.1545 2213.9714 2213.9714 2210.3005 2221.7202 2230.0005 2229.3728
 2236.905  2237.4329 2237.4329 2243.005  2246.0432 2250.359  2258.0166
 2269.3862]",1723.9772,7.657715,11.369629,"[0.26333073 0.26333073 0.26333073 0.26333073 0.26333073 0.26333073
 0.26333073 0.26333073 0.2600323  0.2600323  0.2600323  0.2600323
 0.2600323  0.2600323  0.2600323 ]",0.25029242,"[0.97892594 0.97892594 0.97892594 0.97892594 0.97892594 0.97892594
 0.97892594 0.97892594 0.9777105  0.9777105  0.9777105  0.9777105
 0.9777105  0.9777105  0.9777105 ]",1.1459686,"[1992217.5 1991639.6 1994131.1 1993465.  1992941.  1991918.8 1991609.5
 1992809.  1992562.9 1992037.2 1991011.4 1991695.6 1990963.1 1991694.
 1991879.2]",29882575.0,96290,0,420,-732.5,730.875,185.25,-545.625,1991879.2,1991609.5,1992809.0,1991918.8,1992171.9,19.162,-0.79773873,-0.5443774859110514,-0.34821951389312744,0.15828186
"[-29253.25  -30071.625 -29294.75  -27501.5   -28851.875 -28644.
 -29810.875 -28780.    -26680.375 -27014.5   -28672.625 -27776.625
 -28154.75  -27369.75  -29337.25 ]",-28480.916666666668,0.0,"[2390.4014 2386.602  2396.1497 2393.4575 2393.4575 2385.3528 2396.1265
 2398.8777 2394.3218 2395.4485 2400.6506 2400.6506 2393.623  2400.0237
 2399.2417]",1725.571,6.400635,-0.7819824,"[0.26460174 0.26460174 0.26460174 0.26460174 0.26460174 0.26460174
 0.26460174 0.26460174 0.26460174 0.26460174 0.26460174 0.26460174
 0.26460174 0.26460174 0.26460174]",0.25032642,"[0.9373785 0.9373785 0.9373785 0.9373785 0.9373785 0.9373785 0.9373785
 0.9373785 0.9373785 0.9373785 0.9373785 0.9373785 0.9373785 0.9373785
 0.9373785]",1.145473,"[1970246.8 1969428.4 1970205.2 1971998.5 1970648.1 1970856.  1969689.1
 1970720.  1972819.6 1972485.5 1970827.4 1971723.4 1971345.2 1972130.2
 1970162.8]",29565286.25,96290,0,421,-378.125,785.0,-1967.5,-2752.5,1970162.8,1969689.1,1970720.0,1970856.0,1971019.2,20.632,-1.3965425,-0.6523416042327881,-0.5169144868850708,-0.19860187
"[-41896.625 -41024.5   -40813.75  -40146.375 -39215.    -39455.25
 -38300.75  -37565.625 -37964.375 -37727.375 -34971.5   -36262.25
 -36705.125 -35757.    -35487.625]",-38219.541666666664,0.0,"[898.0739  897.49695 879.587   901.14813 899.781   876.35626 876.35626
 911.0525  888.38196 907.17096 903.9189  897.2045  878.17004 878.17004
 920.91547]",1723.6011,0.0,42.745422,"[0.27779293 0.27779293 0.27779293 0.27779293 0.27779293 0.27779293
 0.27779293 0.27779293 0.27779293 0.27779293 0.27779293 0.27779293
 0.27779293 0.27779293 0.27779293]",0.25039148,"[0.9562372 0.9562372 0.9562372 0.9562372 0.9562372 0.9562372 0.9562372
 0.9562372 0.9562372 0.9562372 0.9562372 0.9562372 0.9562372 0.9562372
 0.9562372]",1.1450247,"[1934903.2 1935775.4 1935986.1 1935372.1 1936303.5 1936063.2 1935936.2
 1936671.4 1936272.6 1936509.6 1937984.  1936693.2 1936250.4 1937198.5
 1937467.9]",29045387.5,96290,0,422,-442.875,948.125,269.375,-678.75,1937467.9,1935936.2,1936671.4,1936063.2,1936359.2,23.074,-1.8290694,-1.2071610291798909,-1.4347803592681885,-1.7134393
"[-22692.375 -24552.125 -24255.5   -22404.5   -24864.25  -23089.
 -22616.75  -21941.    -24186.5   -23342.375 -23113.25  -23068.375
 -22191.375 -22709.    -21396.75 ]",-23094.875,0.0,"[1638.3022 1637.982  1519.3821 1519.3821 1538.7158 1538.7158 1538.7158
 1553.9685 1571.0642 1571.0642 1588.1162 1588.1162 1588.1162 1598.3357
 1598.3357]",1723.2438,10.219482,0.0,"[0.24502636 0.24502636 0.24502636 0.24502636 0.24502636 0.24502636
 0.24502636 0.24502636 0.24502636 0.24502636 0.24502636 0.24502636
 0.24502636 0.24502636 0.24502636]",0.25037882,"[1.065018 1.065018 1.065018 1.065018 1.065018 1.065018 1.065018 1.065018
 1.065018 1.065018 1.065018 1.065018 1.065018 1.065018 1.065018]",1.1448355,"[1976807.6 1974947.9 1975244.5 1977095.5 1974635.8 1976411.  1976883.2
 1977559.  1975313.5 1976157.6 1976386.8 1976431.6 1977308.6 1976791.
 1978103.2]",29646076.875,96291,0,423,877.0,-517.625,1312.25,1829.875,1978103.2,1976883.2,1977559.0,1976411.0,1976405.1,8.666,-0.59580564,-1.2174919446309407,-0.9123693704605103,-1.4335313
"[-28139.5   -27886.625 -26041.25  -26272.75  -28176.375 -23209.625
 -26361.25  -26545.125 -26442.5   -24136.625 -25797.625 -25997.625
 -25040.625 -24976.375 -24068.125]",-25939.466666666667,0.0,"[3430.998  3451.4885 3465.0251 3478.9575 3473.95   3493.885  3497.6177
 3520.6907 3526.096  3533.356  3543.519  3551.963  3551.5042 3555.4617
 3575.362 ]",1727.458,3.9575195,19.90039,"[0.2593403 0.2593403 0.2593403 0.2593403 0.2593403 0.2593403 0.2593403
 0.2593403 0.2593403 0.2593403 0.2593403 0.2593403 0.2593403 0.2593403
 0.2593403]",0.25039995,"[1.1271831 1.1271831 1.1271831 1.1271831 1.1271831 1.1271831 1.1271831
 1.1271831 1.1271831 1.1271831 1.1271831 1.1271831 1.1271831 1.1271831
 1.1271831]",1.1447939,"[1971360.5 1971613.4 1973458.8 1973227.2 1971323.6 1976290.4 1973138.8
 1972954.9 1973057.5 1975363.4 1973702.4 1973502.4 1974459.4 1974523.6
 1975431.9]",29603408.0,96291,0,424,957.0,64.25,908.25,844.0,1975431.9,1973138.8,1972954.9,1976290.4,1973560.6,11.063,0.039320625,-0.517719586690267,-0.8558036088943481,0.20093375
